한전내역번호,한전내역명칭,한전유형,사업영역,코스트센터,전기계약구분,RAPA,(현)한전구매처,지급처,한전고객번호,계량기번호,계량종별,고객구분,450시간초과요금적용여부,주소,한전-빌링주소,한전-관리필드,삭제여부,삭제일,최종지급월,지역본부,통합시설코드,통합시설명,세부사업구분,장비유형,국사구분,통합시설주소,최종서비스종료일,yymm,계량기,계약종별,고객구분.1,계약전력,월사용량,고압요금적용전력,당월사용량_중,당월사용량_최,당월사용량_경,RAPA총사용량,당월최대수요전력,공급가,기타금액,실지급액,450시간초과요금,처리건수,도우미,실사용시작일,실사용종료일,시스템사용량,청구서-시스템,청구서기준,무슨시스템,제외필요,정상여부
ME00171782,과천주암골든힐LRRUM.51.LTE.ARRU_L(SS),M,5100,42160,종량제(일반),X,2018230821,2018230821,156893395,68190117291,일반용갑저압,저압,,경기 과천시 주암동 105 - 45,경기도 과천시죽바위로 37-23,SKT-KT,,0,202501,경기,20193B4FA,과천주암골든힐LRRUM.51.LTE.ARRU_L(SS),LTE,ARRU_L(SS),,경기 과천시 주암동 105-45번지 3층 옥탑,0,2410,68190117291,일반용갑저압,저압,4,734,4,734,0,0,"1,378",0,"94,450","2,903","106,798",0,1,20193B4FA2410,20240924,20241023,644.31834,89.68166,88%,"5G_EMS,4G_PRB(구)",제외필요,정상
ME00119003,신곡추동회관LRRU.51.LTE.RRU_L(SS),M,5100,40240,종량제(일반),X,2018230821,2018230821,1025294163,67190645013,일반용갑저압,저압,,경기 의정부시 신곡2동,경기도 의정부시능곡로26번길 26,SKT,,0,202502,인천,201437484,신곡추동회관LRRU.51.LTE.RRU_L(SS),LTE,RRU_L(SS),,경기 의정부시 신곡동 472-1번지 추동회관,0,2412,67190645013,일반용갑저압,저압,4,800,4,800,0,0,800,0,"131,040","4,190","148,334",0,1,2014374842412,20241103,20241202,713.32352,86.67648,88%,"5G_EMS,4G_PRB(구)",제외필요,정상
ME00177534,남동구청사거리AAUD_1.51.5G.AAU20-3.5G-32T(SS),M,5100,40240,종량제(일반),X,2018230821,2018230821,1131375688,56170519854,일반용갑저압,저압,,인천 남동구 만수동 983 - 2,인천광역시 남동구인주대로 865,SKT-LGU,,0,202501,인천,202030873,남동구청사거리AAUH_1.51.5G.AAU20-3.5G-64T(SS),5G,AAU20-3.5G-64T(SS),,인천 남동구 만수동 983-2번지,0,2409,56170519854,일반용갑저압,저압,4,560,4,560,0,0,"1,704",0,"80,516","2,297","90,865",0,1,2020308732409,20240826,20240925,495.45297,64.54703,88%,5G_EMS,제외필요,정상
ME00098095,노곡리8890부대DORC.51.WCDMA.OR-DUORC6,M,5100,40243,종량제(일반),X,2018230821,2018230821,1023721704,56170451320,일반용갑저압,저압,,경기 연천군 백학면 노곡리 127,경기도 연천군백학면 노곡리 산 127,SKT,,0,202502,인천,2018Z0622,(공동)노곡리8890부대LRRUM.51.LTE.ARRU_L(SS),LTE,ARRU_L(SS),,경기 연천군 백학면 노곡리 산 127번지 8890부대 1포대 포상 나대지 14M 전주,0,2408,56170451320,일반용갑저압,저압,4,310,4,310,0,0,310,0,"74,524","2,220","84,196",0,1,2018Z06222408,20240701,20240731,272.42333,37.57667,88%,"5G_EMS,4G_PRB(구)",제외필요,정상
ME00064195,원균장군묘DMPR.51.WCDMA.MPR-DUO5,M,5100,42160,종량제(일반),없음,1208200052,1208200052,233688872,98190165802,일반용갑저압,저압,,경기 평택시 도일동 837 - 30,경기도 평택시 도일동 837-30,-,,0,202503,경기,2015Y6746,(고압)원균장군묘LRRUM.51.LTE.RRU_L(SS),LTE,RRU_L(SS),,경기 평택시 도일동 837-30번지 (공주)SKT 전주(I),0,2412,98190165802,일반용갑저압,저압,4,430,4,430,0,0,0,0,"81,830","2,610","92,620",0,1,2015Y67462412,20241116,20241215,377.05368,52.94632,88%,"5G_EMS,4G_PRB(구)",제외필요,정상
ME00119355,합일초교LRRUM.51.LTE.RRU_L(SS),M,5100,40244,종량제(일반),없음,1208200052,1208200052,1126915006,58190269939,일반용갑저압,저압,,인천 강화군 강화읍 신문리,인천광역시 강화군 강화읍 합일길 8,-,,0,202503,인천,20133AIN7,(공동)합일초교LRRUM.51.LTE.RRU_L(SS),LTE,RRU_L(SS),,인천 강화군 강화읍 신문리 494-1번지 일반,0,2412,58190269939,일반용갑저압,저압,4,631,4,631,0,0,0,0,"108,563","3,470","122,880",0,1,20133AIN72412,20241115,20241214,553.32684,77.67316,88%,"5G_EMS,4G_PRB(구)",제외필요,정상
ME00192841,능곡주공909동TMNF.51.WCDMA.SF-TMNF463,M,5100,40240,종량제(피크+계시별-3종),없음,1208200052,1208200052,1132496323,10190047523,일반용갑II고압A,고압,,경기 시흥시 능곡동 787,경기도 시흥시 능곡중앙로 34,-,,0,202503,인천,20212A63I,(아)능곡주공909동AAUD_1.51.5G.AAU20-3.5G-32T(SS),5G,AAU20-3.5G-32T(SS),,경기 시흥시 능곡동 787번지,0,2409,10190047523,일반용(갑)II고압A / 1,고압,4,676,2,218,115,343,0,2,"103,874","3,320","117,580",0,1,20212A63I2409,20240725,20240824,592.49622,83.50378,88%,"5G_EMS,4G_PRB(구)",제외필요,정상
ME00181980,역곡동태한그릇AAUD_1,M,5100,40245,종량제(일반),없음,1208200052,1208200052,1131817791,92190006206,주택용,저압,,경기 부천시 역곡동 158 - 1,경기도 부천시 원미구 역곡로85번길 6-3,-,,0,202503,인천,202130655,역곡동태한그릇AAUD_1.51.5G.AAU20-3.5G-32T(SS),5G,AAU20-3.5G-32T(SS),,경기 부천시 원미구 역곡동 158-1번지,0,2410,92190006206,주택용,저압,3,243,3,243,0,0,0,0,"38,229","1,220","43,270",0,1,2021306552410,20240826,20240925,215.02718,27.97282,88%,5G_EMS,#N/A,정상
ME00196864,마룡리11-2,M,5100,42160,종량제(일반),X,2018230821,1208200052,1030812889,25190566885,일반용갑저압,저압,,경기 양평군 용문면 마룡리 11 - 2,경기도 양평군용문면 마룡리 11-2,SKT-KT,,0,202502,경기,20223ATRU,(공동K)용문마룡교차로LRRU.51.LTE.RRU_L(SS),LTE,RRU_L(SS),,경기 양평군 용문면 마룡리 11-2번지,0,2408,25190662263,주택용,저압,3,253,3,253,0,0,0,0,"40,515","1,290","45,850",0,1,20223ATRU2408,20240709,20240808,220.19812,32.80188,88%,"4G_PRB(구),3G+기타",제외필요,정상
ME00117801,임학대원2LRRUM.51.LTE.RRU_L(SS),M,5100,40244,종량제(일반),X,2018230821,2018230821,1126915523,25190418840,일반용갑저압,저압,,인천 계양구 임학동,인천광역시 계양구임학동로55번길 5,KT-SKT,,0,202502,인천,20132ADSK,임학대원2LRRUM.51.LTE.RRU_L(SS),LTE,RRU_L(SS),,인천 계양구 임학동 30-2번지 일반빌딩,0,2412,25190418840,일반용갑저압,저압,4,756,4,756,0,0,"1,661",0,"117,368","3,573","132,678",0,1,20132ADSK2412,20241110,20241209,661.90969,94.09031,88%,"5G_EMS,4G_PRB(구)",제외필요,정상
ME00031263,양평도곡리,M,5100,42162,종량제(일반),X,2018230821,2018230821,1001601616,93190036676,일반용갑저압,저압,,경기 양평군 양평읍 도곡리 417,경기도 양평군양평읍 도곡로 138,SKT-KT,,0,202501,경기,200639670,(고압)(철2)양평도곡리WMC.51.WCDMA.SF-W20,WCDMA,SF-W20,,경기 양평군 양평읍 도곡리 417번지 (공주)SKT 전주(I),0,2411,93190036676,일반용갑저압,저압,4,456,4,456,0,0,"1,196",0,"74,678","2,150","84,296",0,1,2006396702411,20241025,20241124,409.8146,46.1854,88%,"4G_EMS,4G_PRB(구),3G+기타",제외필요,정상
ME00170057,서신홍법사LRRUM,M,5100,42164,종량제(일반),없음,1208200052,1208200052,246931986,56172114848,주택용,저압,,경기 화성시 서신면 홍법리 1 - 4,경기도 화성시 서신면 홍법사길 160,-,,0,202503,경기,20193B4E1,서신홍법사LRRUM.51.LTE.RRU_L(SS),LTE,RRU_L(SS),,경기 화성시 서신면 홍법리 1-4번지,0,2412,56172114848,주택용,저압,3,131,3,131,0,0,0,0,"18,464",590,"20,900",0,1,20193B4E12412,20241023,20241122,114.6926,16.3074,88%,4G_PRB(구),#N/A,정상
ME00151760,온석리농장입구LRRUM,M,5100,42164,종량제(일반),없음,1208200052,1208200052,244320659,56172043811,일반용갑저압,저압,,경기 화성시 남양읍 온석리 481 - 4,경기도 화성시 남양읍 온석리 481-4,-,,0,202503,경기,2017Y1823,(고압)온석리농장입구LRRUM.51.LTE.ARRU_L(SS),LTE,ARRU_L(SS),,경기 화성시 남양읍 온석리 481-4번지 전주,0,2409,56172043811,일반용갑저압,저압,4,498,4,498,0,0,0,0,"97,547","3,120","110,420",0,1,2017Y18232409,20240719,20240818,436.29942,61.70058,88%,"5G_EMS,4G_PRB(구)",제외필요,정상
ME00200018,"영통동,영통와이티오피스텔(영통1동주민센터AAUD_1)",M,5100,42160,종량제(피크+계시별-3종),없음,1208200052,1208200052,251044034,25191028381,일반용갑II고압A,고압,,경기 수원시 영통구 영통동 947 - 8 YT오피스텔 영통와이티오피스텔,경기도 수원시 영통구 봉영로1759번길 17,-,,0,202503,경기,20213A19K,영통1동주민센터AAUD_1.51.5G.AAU20-3.5G-32T(SS),5G,AAU20-3.5G-32T(SS),,경기 수원시 영통구 영통동 947-8번지,0,2411,25191028381,일반용(갑)II고압A / 2,고압,4,540,1,176,101,263,0,1,"69,553","2,220","78,720",0,1,20213A19K2411,20241015,20241114,480.1741,59.8259,88%,5G_EMS,제외필요,정상
ME00182817,마전동성은식품AAUD_1.51.5G.AAU20-3.5G-32T(SS),M,5100,40240,종량제(일반),X,2018230821,2018230821,1131823490,73190055642,일반용갑저압,저압,,인천 서구 마전동 72 - 3,인천광역시 서구세자봉로 146,LGU-SKT,,0,202501,인천,20213A1DP,마전동성은식품AAUD_1.51.5G.AAU20-3.5G-32T(SS),5G,AAU20-3.5G-32T(SS),,인천 서구 마전동 72-3번지 성은식품 2층 옥상,0,2409,73190055642,일반용갑저압,,4,576,4,576,0,0,"1,283",0,"83,091","2,474","93,874",0,1,20213A1DP2409,20240825,20240924,508.44769,67.55231,88%,"5G_EMS,4G_PRB(구)",제외필요,정상
ME00188183,어룡동빌라단지LRRUM.51.LTE.RRU_L(SS),M,5100,40240,종량제(일반),없음,1208200052,1208200052,1030171660,24190351081,주택용,저압,,경기 포천시 어룡동 395 - 3,경기도 포천시 정문동길 3,-,,0,202503,인천,2021Z6537,(공동B)어룡동빌라단지LRRUM.51.LTE.RRU_L(SS),LTE,RRU_L(SS),,경기 포천시 어룡동 395-3번지 행정안전부 재난망 강관주,0,2411,24190351081,주택용,저압,3,387,3,387,0,0,0,0,"71,148","2,270","80,530",0,1,2021Z65372411,20241015,20241114,338.9842,48.0158,87%,"5G_EMS,4G_PRB(구)",제외필요,정상
ME00127971,광문고_L.51.1X.공용화B+,M,5100,51450,종량제(일반),X,2018230821,2018230821,1176179710,39190438615,일반용갑저압,저압,,서울 강동구 고덕동,서울특별시 강동구동남로81길 44,LGU-SKT-KT,,0,202501,강남,20193AH1C,광문고AAUE_1.51.5G.AAU21-3.5G-32T(SS),5G,AAU21-3.5G-32T(SS),,서울 강동구 고덕동 503번지 일반건물 5층 옥탑,0,2409,39190438615,일반용갑저압,저압,5,751,5,751,0,0,"2,001",0,"116,105","3,445","131,161",0,1,20193AH1C2409,20240815,20240914,661.30299,89.69701,87%,"5G_EMS,4G_PRB(구)",제외필요,정상
ME00117801,임학대원2LRRUM.51.LTE.RRU_L(SS),M,5100,40244,종량제(일반),X,2018230821,2018230821,1126915523,25190418840,일반용갑저압,저압,,인천 계양구 임학동,인천광역시 계양구임학동로55번길 5,KT-SKT,,0,202502,인천,20132ADSK,임학대원2LRRUM.51.LTE.RRU_L(SS),LTE,RRU_L(SS),,인천 계양구 임학동 30-2번지 일반빌딩,0,2409,25190418840,일반용갑저압,저압,4,799,4,799,0,0,"1,755",0,"124,390","3,797","140,626",0,1,20132ADSK2409,20240810,20240909,703.26228,95.73772,87%,"5G_EMS,4G_PRB(구)",제외필요,정상
ME00117801,임학대원2LRRUM.51.LTE.RRU_L(SS),M,5100,40244,종량제(일반),X,2018230821,2018230821,1126915523,25190418840,일반용갑저압,저압,,인천 계양구 임학동,인천광역시 계양구임학동로55번길 5,KT-SKT,,0,202502,인천,20132ADSK,임학대원2LRRUM.51.LTE.RRU_L(SS),LTE,RRU_L(SS),,인천 계양구 임학동 30-2번지 일반빌딩,0,2410,25190418840,일반용갑저압,저압,4,768,4,768,0,0,"1,692",0,"98,151","2,959","110,925",0,1,20132ADSK2410,20240910,20241009,671.67395,96.32605,87%,"5G_EMS,4G_PRB(구)",제외필요,정상
ME00160756,불은삼동암리2LRRUM.51.LTE.RRU_L(SS),M,5100,40240,종량제(일반),없음,1208200052,1208200052,1129632486,29171346112,주택용,저압,,인천 강화군 불은면 삼동암리 215,인천광역시 강화군 불은면 삼동암리 209,-,,0,202503,인천,2017Y1290,(공동)불은삼동암리2LRRUM.51.LTE.RRU_L(SS),LTE,RRU_L(SS),,인천 강화군 불은면 삼동암리 1141-23번지,0,2412,29171346112,주택용,저압,3,272,3,272,0,0,0,0,"44,859","1,430","50,770",0,1,2017Y12902412,20241116,20241215,238.04618,33.95382,87%,"5G_EMS,4G_PRB(구)",제외필요,정상
ME00192841,능곡주공909동TMNF.51.WCDMA.SF-TMNF463,M,5100,40240,종량제(피크+계시별-3종),없음,1208200052,1208200052,1132496323,10190047523,일반용갑II고압A,고압,,경기 시흥시 능곡동 787,경기도 시흥시 능곡중앙로 34,-,,0,202503,인천,20212A63I,(아)능곡주공909동AAUD_1.51.5G.AAU20-3.5G-32T(SS),5G,AAU20-3.5G-32T(SS),,경기 시흥시 능곡동 787번지,0,2408,10190047523,일반용(갑)II고압A / 1,고압,4,652,1,212,121,319,0,1,"94,358","3,110","106,900",0,1,20212A63I2408,20240625,20240724,571.17001,80.82999,87%,"5G_EMS,4G_PRB(구)",제외필요,정상
ME00196439,주안알바트로스오피스텔AAUE_1.51.5G.AAU21-3.5G-32T(,M,5100,40240,종량제(일반),없음,1208200052,1208200052,1132616836,35190595840,일반용갑저압,저압,,인천 미추홀구 주안동 81 - 15,인천광역시 미추홀구 주안중로16번길 14,-,,0,202503,인천,202231853,주안알바트로스오피스텔AAUE_1.51.5G.AAU21-3.5G-32T(,5G,AAU21-3.5G-32T(SS),,인천 미추홀구 주안동 81-15번지 알바트로스,0,2411,35190595840,일반용갑저압,저압,4,489,4,489,0,0,0,0,"76,425","2,440","86,500",0,1,2022318532411,20240926,20241025,427.87188,61.12812,87%,5G_EMS,제외필요,정상
ME00038239,가좌푸르지오.51.1X.공용화B+,M,5100,40241,종량제(일반),X,2018230821,2018230821,1020578250,39190525267,일반용갑저압,저압,,경기 고양시 일산서구 가좌동 951 LGT전주,경기도 고양시 일산서구가좌로140번길 29,SKT-KT-LGU,,0,202501,인천,20203A1BS,가좌푸르지오AAUD_2.51.5G.AAU20-3.5G-32T(SS),5G,AAU20-3.5G-32T(SS),,경기 고양시 일산서구 가좌동 951번지 (공주)SKT 전주(I),0,2409,56170333356,일반용갑저압,저압,4,863,4,863,0,0,"2,220",0,"110,875","3,444","125,407",0,1,20203A1BS2409,20240826,20240925,757.07723,105.92277,87%,"5G_EMS,4G_PRB(구),3G+기타",제외필요,정상
ME00181373,간석역입구AAUD_1.51.5G.AAU20-3.5G-32T(SS),M,5100,40240,종량제(일반),X,2018230821,2018230821,1131715124,89190030232,일반용갑저압,저압,,인천 남동구 간석동 395 - 27,인천광역시 남동구석산로 17,SKT-KT,,0,202501,인천,202124755,간석역입구AAUH_1.51.5G.AAU20-3.5G-64T(SS),5G,AAU20-3.5G-64T(SS),,인천 남동구 간석동 395-27번지,0,2410,89190030232,일반용갑저압,저압,4,484,4,484,0,0,"1,858",0,"67,976","1,842","76,616",0,1,2021247552410,20240919,20241018,422.84642,61.15358,87%,5G_EMS,제외필요,정상
ME00045553,주물공단2.51.AB.광B,M,5100,40241,종량제(피크+계시별-3종),없음,1208200052,1208200052,1123447634,48190099539,일반용갑II고압A,고압,,인천 서구 경서동,인천광역시 서구 경서동 1B-2L,-,,0,202503,인천,2019Y2132,(철K2)주물공단2AAUE_1.51.5G.AAU21-3.5G-32T(SS),5G,AAU21-3.5G-32T(SS),,인천 서구 경서동 682-1번지 태성공업사 3층 옥탑,0,2412,48190099539,일반용(갑)II고압A / 1,고압,4,685,2,224,122,339,0,1,"96,880","3,100","109,660",0,1,2019Y21322412,20241018,20241117,599.20235,85.79765,87%,"5G_EMS,4G_PRB(구)",제외필요,정상
ME00037834,오금동2.51.AB.A8+,M,5100,40241,종량제(일반),없음,1208200052,1208200052,1020526299,24250069963,일반용갑저압,저압,,경기 고양시 덕양구 오금동 오금동 철도건널목부근 전주,경기도 고양시 덕양구 오금동 80,-,,0,202503,인천,20133A168,(고압)오금동2LRRU.51.LTE.RRU_L(SS),LTE,RRU_L(SS),,경기 고양시 덕양구 선유동 393-1번지,0,2410,24250069963,일반용갑저압,저압,4,592,4,592,0,0,0,0,"87,332","2,790","98,850",0,1,20133A1682410,20240912,20241011,516.96179,75.03821,87%,"5G_EMS,4G_PRB(구)",제외필요,정상
ME00074152,월문리이곡길DOR.51.WCDMA.LR-DUOR5,M,5100,40240,종량제(일반),X,2018230821,2018230821,1022332208,39170791226,일반용갑저압,저압,,경기 남양주시 와부읍 월문리 1165,경기도 남양주시와부읍 월문리 1165,SKT-LGU,,0,202501,인천,2009Y1140,(고압)월문리이곡길DOR.51.WCDMA.OR-DUO5,WCDMA,OR-DUO5,,경기 남양주시 와부읍 월문리 1165번지 (공주)SKT 전주(I),0,2408,39170791226,일반용갑저압,저압,4,604,4,604,0,0,"1,181",0,"105,245","3,232","119,002",0,1,2009Y11402408,20240724,20240823,479.80864,124.19136,87%,"5G_EMS,4G_PRB(구),3G+기타",제외필요,정상
ME00196439,주안알바트로스오피스텔AAUE_1.51.5G.AAU21-3.5G-32T(,M,5100,40240,종량제(일반),없음,1208200052,1208200052,1132616836,35190595840,일반용갑저압,저압,,인천 미추홀구 주안동 81 - 15,인천광역시 미추홀구 주안중로16번길 14,-,,0,202503,인천,202231853,주안알바트로스오피스텔AAUE_1.51.5G.AAU21-3.5G-32T(,5G,AAU21-3.5G-32T(SS),,인천 미추홀구 주안동 81-15번지 알바트로스,0,2412,35190595840,일반용갑저압,저압,4,501,4,501,0,0,0,0,"88,644","2,830","100,330",0,1,2022318532412,20241026,20241125,437.98686,63.01314,87%,5G_EMS,제외필요,정상
ME00196439,주안알바트로스오피스텔AAUE_1.51.5G.AAU21-3.5G-32T(,M,5100,40240,종량제(일반),없음,1208200052,1208200052,1132616836,35190595840,일반용갑저압,저압,,인천 미추홀구 주안동 81 - 15,인천광역시 미추홀구 주안중로16번길 14,-,,0,202503,인천,202231853,주안알바트로스오피스텔AAUE_1.51.5G.AAU21-3.5G-32T(,5G,AAU21-3.5G-32T(SS),,인천 미추홀구 주안동 81-15번지 알바트로스,0,2408,35190595840,일반용갑저압,저압,4,489,4,489,0,0,0,0,"96,229","3,150","109,000",0,1,2022318532408,20240626,20240725,428.65178,60.34822,87%,5G_EMS,제외필요,정상
ME00097015,연성중교WRU.51.WCDMA.RRU-W(SS),M,5100,40240,종량제(피크+계시별-3종),없음,1208200052,1208200052,1125869111,6190124145,일반용갑II고압A,고압,,경기 시흥시 하상동 377 - 1,경기도 시흥시 연성로 103,-,,0,202503,인천,20193AGR2,연성중교AAUH_1.51.5G.AAU20-3.5G-64T(SS),5G,AAU20-3.5G-64T(SS),,경기 시흥시 하상동 377-7번지,0,2412,6190124145,일반용(갑)II고압A / 2,고압,4,910,2,294,155,461,0,1,"125,276","4,000","141,800",0,1,20193AGR22412,20241025,20241124,794.30004,115.69996,87%,"5G_EMS,4G_PRB(구)",제외필요,정상
ME00179695,성사동271-21AAUD_1.51.5G.AAU20-3.5G-32T(SS),M,5100,40245,종량제(일반),없음,1208200052,1208200052,1029600342,37190027478,일반용갑저압,저압,,경기 고양시 덕양구 성사동 271 - 21,경기도 고양시 덕양구 흥도로 0-26,-,,0,202503,인천,2021Y3914,성사동271-21AAUD_1.51.5G.AAU20-3.5G-32T(SS),5G,AAU20-3.5G-32T(SS),,경기 고양시 덕양구 성사동 271-21번지 나대지 KT전주,0,2408,37190027478,일반용갑저압,저압,4,491,4,491,0,0,0,0,"96,522","3,080","109,250",0,1,2021Y39142408,20240702,20240801,429.75258,61.24742,87%,5G_EMS,제외필요,정상
ME00064195,원균장군묘DMPR.51.WCDMA.MPR-DUO5,M,5100,42160,종량제(일반),없음,1208200052,1208200052,233688872,98190165802,일반용갑저압,저압,,경기 평택시 도일동 837 - 30,경기도 평택시 도일동 837-30,-,,0,202503,경기,2015Y6746,(고압)원균장군묘LRRUM.51.LTE.RRU_L(SS),LTE,RRU_L(SS),,경기 평택시 도일동 837-30번지 (공주)SKT 전주(I),0,2409,98190165802,일반용갑저압,저압,4,451,4,451,0,0,0,0,"81,837","2,610","92,630",0,1,2015Y67462409,20240816,20240915,396.03499,54.96501,87%,"5G_EMS,4G_PRB(구)",제외필요,정상
ME00034353,정왕역3.51.1X.SF-C60,M,5100,40241,종량제(일반),X,2018230821,2018230821,1122695225,39190140825,일반용갑저압,저압,,경기 시흥시 정왕동 1598 - 4,경기도 시흥시봉우재로41번길 13-1,LGU-SKT,,0,202501,인천,20112AA30,정왕역3LRRU.51.LTE.RRU_L(SS),LTE,RRU_L(SS),,경기 시흥시 정왕동 1598-4번지,0,2411,39190140825,일반용갑저압,저압,4,381,4,381,0,0,781,0,"62,826","1,854","70,963",0,1,20112AA302411,20241018,20241117,332.5372,48.4628,87%,4G_PRB(구),제외필요,정상
ME00200640,가운테니스장AAUE_1.51.5G.AAU21-3.5G-32T(SS),M,5100,40240,종량제(일반),없음,1208200052,1208200052,1031057603,37190087625,주택용,저압,,경기 남양주시 다산동 557 - 5,경기도 남양주시 다산동 466-8,-,,0,202503,인천,2023Z1367,가운테니스장AAUE_1.51.5G.AAU21-3.5G-32T(SS),5G,AAU21-3.5G-32T(SS),,경기 남양주시 다산동 557-5번지 나대지KT통신주,0,2408,37190087625,주택용,,4,145,4,145,0,0,0,0,"20,140",660,"22,810",0,1,2023Z13672408,20240626,20240725,127.13592,17.86408,87%,5G_EMS,#N/A,정상
ME00138768,퇴촌천지빌라B동LRRUM,M,5100,42160,종량제(일반),X,2018230821,2018230821,242586242,5170687696,일반용갑저압,저압,,경기 광주시 퇴촌면 관음리 242 - 26,경기도 광주시퇴촌면 천진암로694번길 19-10,SKT,,0,202502,경기,20153A35E,(공동)퇴촌천지빌라B동LRRUM.51.LTE.ARRU_L(SS),LTE,ARRU_L(SS),,경기 광주시 퇴촌면 관음리 242-26번지 빌라건물,0,2410,5170687696,일반용갑저압,저압,4,663,4,663,0,0,663,0,"99,351","3,010","112,296",0,1,20153A35E2410,20240901,20240930,582.63844,80.36156,87%,"5G_EMS,4G_PRB(구)",제외필요,정상
